Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
07:30:00.000+02:00,07:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
07:45:00.000+02:00,08:00:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
08:00:00.000+02:00,08:15:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
08:15:00.000+02:00,08:30:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
08:30:00.000+02:00,08:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
08:45:00.000+02:00,09:00:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
09:00:00.000+02:00,09:15:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
09:15:00.000+02:00,09:30:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
09:30:00.000+02:00,09:45:00.000+02:00,,,,,,,51.04942321777344,3.7328152656555176,51.04951858520508,3.732900619506836,,,,11,,,,,900000,
09:45:00.000+02:00,10:00:00.000+02:00,,,,,,,51.049503326416016,3.7327799797058105,51.04957580566406,3.7328503131866455,,,,,,,,,900000,
10:00:00.000+02:00,10:15:00.000+02:00,,,,,,,51.049503326416016,3.7328572273254395,51.049503326416016,3.7328572273254395,,,,,,,,,900000,
10:15:00.000+02:00,10:30:00.000+02:00,,,,,,,51.04945755004883,3.732811450958252,51.04955291748047,3.732921600341797,,,,,,,,,900000,
10:30:00.000+02:00,10:45:00.000+02:00,,,,,,,51.04944610595703,3.732761859893799,51.0495719909668,3.7329318523406982,,,,,,,,,900000,
10:45:00.000+02:00,11:00:00.000+02:00,,,,,,,51.04948425292969,3.7328391075134277,51.04948425292969,3.7328391075134277,,,,,,,,,900000,
11:00:00.000+02:00,11:15:00.000+02:00,,,,,,,51.04949188232422,3.7327516078948975,51.04957580566406,3.7328743934631348,,,,,,,,,900000,
11:15:00.000+02:00,11:30:00.000+02:00,,,,,,,51.04949188232422,3.7327730655670166,51.049583435058594,3.732839584350586,,,,,,,,,900000,
11:30:00.000+02:00,11:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
11:45:00.000+02:00,12:00:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
12:00:00.000+02:00,12:15:00.000+02:00,,,,,,,51.049434661865234,3.7327539920806885,51.04958724975586,3.732895612716675,,,,90,,,,,900000,
12:15:00.000+02:00,12:30:00.000+02:00,,,,,,,51.049434661865234,3.732728958129883,51.049564361572266,3.732887029647827,,,,38,,,,,900000,
12:30:00.000+02:00,12:45:00.000+02:00,,,,,,,51.049339294433594,3.7327117919921875,51.0495491027832,3.7330129146575928,,,,8,,,,,900000,
12:45:00.000+02:00,13:00:00.000+02:00,,,,,,,51.04941177368164,3.732776403427124,51.049564361572266,3.7329905033111572,,,,106,,,,,453727,
13:00:00.000+02:00,13:15:00.000+02:00,,2212.1787109375,,,,,51.033294677734375,3.726625919342041,51.04955291748047,3.732936382293701,,,,88,,,,611083,49982,
13:15:00.000+02:00,13:30:00.000+02:00,,1940.8212890625,,,,,51.01612854003906,3.730163812637329,51.048030853271484,3.7367873191833496,,,,413,,,,528445,20724,350831
13:30:00.000+02:00,13:45:00.000+02:00,,1437.0,,,,,51.016029357910156,3.7341392040252686,51.0239372253418,3.740873098373413,,,,293,,,,337085,290474,182569
13:45:00.000+02:00,14:00:00.000+02:00,,,,,,,51.02368927001953,3.7404041290283203,51.0239143371582,3.7409138679504395,,,,,,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,,,,,,51.02354431152344,3.7403345108032227,51.02392578125,3.740823268890381,,,,,,,,,196370,
14:15:00.000+02:00,14:30:00.000+02:00,,,,,,,51.02366256713867,3.740567684173584,51.02394104003906,3.7407689094543457,,,,2,,,,,898258,1742
14:30:00.000+02:00,14:45:00.000+02:00,,,,,,,51.02371597290039,3.740557909011841,51.02375411987305,3.740755081176758,,,,459,,,,,548907,351093
14:45:00.000+02:00,15:00:00.000+02:00,,,,,,,51.02372360229492,3.7404699325561523,51.02389907836914,3.74076509475708,,,,,,,,,900000,
15:00:00.000+02:00,15:15:00.000+02:00,,,,,,,51.02385330200195,3.7405428886413574,51.0240364074707,3.740792989730835,,,,3,,,,,900000,
15:15:00.000+02:00,15:30:00.000+02:00,,,,,,,51.0236930847168,3.7404303550720215,51.023887634277344,3.7407643795013428,,,,53,,,,,900000,
15:30:00.000+02:00,15:45:00.000+02:00,,,,,,,51.02364730834961,3.7406253814697266,51.0239143371582,3.740865707397461,,,,72,,,,,900000,
15:45:00.000+02:00,16:00:00.000+02:00,,,,,,,51.02370071411133,3.740255117416382,51.0239143371582,3.7407360076904297,,,,,,,,,900000,
16:00:00.000+02:00,16:15:00.000+02:00,,,,,,,51.02354431152344,3.7404682636260986,51.02392578125,3.7408275604248047,,,,,,,,,900000,
16:15:00.000+02:00,16:30:00.000+02:00,,,,,,,51.02378845214844,3.740492105484009,51.023868560791016,3.740676164627075,,,,225,,,,,900000,
16:30:00.000+02:00,16:45:00.000+02:00,,,,,,,51.023712158203125,3.740445852279663,51.02392578125,3.7407586574554443,,,,,,,,,900000,
16:45:00.000+02:00,17:00:00.000+02:00,,,,,,,51.023704528808594,3.7405378818511963,51.0240364074707,3.7408623695373535,,,,363,,,,,529006,124711
17:00:00.000+02:00,17:15:00.000+02:00,,,,,,,51.02364730834961,3.7404556274414062,51.0239372253418,3.7407562732696533,,,,209,,,,,805646,94354
17:15:00.000+02:00,17:30:00.000+02:00,,25.0,,,,,51.02375793457031,3.7404775619506836,51.023921966552734,3.740830421447754,,,,184,,,,,776744,123256
17:30:00.000+02:00,17:45:00.000+02:00,,2818.152099609375,,,,,51.020057678222656,3.7264552116394043,51.038639068603516,3.740679979324341,,,,140,,,,780388,,119612
17:45:00.000+02:00,18:00:00.000+02:00,,917.471435546875,,,,,51.03965377807617,3.7265944480895996,51.04766845703125,3.7314841747283936,,,,259,,,,262007,409897,228096
18:00:00.000+02:00,18:15:00.000+02:00,,316.37646484375,,,,,51.04618835449219,3.7304136753082275,51.047786712646484,3.731482744216919,,,,750,,,,,307992,467083
18:15:00.000+02:00,18:30:00.000+02:00,,,,,,,51.047515869140625,3.7303876876831055,51.04756164550781,3.7304983139038086,,,,22,,,,,900000,
18:30:00.000+02:00,18:45:00.000+02:00,,,,,,,51.04753875732422,3.7304635047912598,51.04957962036133,3.7329397201538086,,,,324,,,,,544905,158007
18:45:00.000+02:00,19:00:00.000+02:00,,,,,,,51.049415588378906,3.732815742492676,51.04956817626953,3.732903242111206,,,,126,,,,,715209,115394
19:00:00.000+02:00,19:15:00.000+02:00,,,,,,,51.04946517944336,3.7327725887298584,51.04956817626953,3.73286509513855,,,,,,,,,900000,
19:15:00.000+02:00,19:30:00.000+02:00,,,,,,,51.0494499206543,3.7327969074249268,51.049617767333984,3.732882499694824,,,,,,,,,900000,
19:30:00.000+02:00,19:45:00.000+02:00,,,,,,,51.04942321777344,3.732783317565918,51.049564361572266,3.7328968048095703,,,,11,,,,,900000,
19:45:00.000+02:00,20:00:00.000+02:00,,,,,,,51.04940414428711,3.7328131198883057,51.0495491027832,3.7329442501068115,,,,6,,,,,900000,
20:00:00.000+02:00,20:15:00.000+02:00,,,,,,,51.04945373535156,3.732804775238037,51.04959487915039,3.7329490184783936,,,,29,,,,,900000,
20:15:00.000+02:00,20:30:00.000+02:00,,,,,,,51.04944610595703,3.732710123062134,51.049591064453125,3.732909917831421,,,,163,,,,,407884,
20:30:00.000+02:00,20:45:00.000+02:00,,,,,,,51.04950714111328,3.7327640056610107,51.049537658691406,3.7328433990478516,,,,,,,,,900000,
20:45:00.000+02:00,21:00:00.000+02:00,,,,,,,51.04950714111328,3.7326011657714844,51.0497932434082,3.7328574657440186,,,,,,,,,900000,
21:00:00.000+02:00,21:15:00.000+02:00,,,,,,,51.04942321777344,3.7328529357910156,51.04957580566406,3.732994318008423,,,,,,,,,900000,
21:15:00.000+02:00,21:30:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
21:30:00.000+02:00,21:45:00.000+02:00,,,,,,,51.04937744140625,3.732734441757202,51.049522399902344,3.73309588432312,,,,,,,,,900000,
21:45:00.000+02:00,22:00:00.000+02:00,,,,,,,51.04948043823242,3.7328333854675293,51.04954147338867,3.7328708171844482,,,,,,,,,900000,
22:00:00.000+02:00,22:15:00.000+02:00,,,,,,,51.049476623535156,3.732602596282959,51.049556732177734,3.7328860759735107,1.0,1.0,1.0,1,,,,,900000,
22:15:00.000+02:00,22:30:00.000+02:00,,,,,,,51.04944610595703,3.7327539920806885,51.04956817626953,3.732895851135254,,,,44,,,,,900000,
22:30:00.000+02:00,22:45:00.000+02:00,,,,,,,51.0494384765625,3.7327499389648438,51.049564361572266,3.732861280441284,,,,,,,,,900000,
22:45:00.000+02:00,23:00:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
23:00:00.000+02:00,23:15:00.000+02:00,,,,,,,51.04951095581055,3.7327749729156494,51.0495719909668,3.7327828407287598,,,,,,,,,900000,
23:15:00.000+02:00,23:30:00.000+02:00,,,,,,,51.04951095581055,3.7327613830566406,51.04955291748047,3.732837677001953,,,,,,,,,900000,
23:30:00.000+02:00,23:45:00.000+02:00,,,,,,,,,,,,,,,,,,,900000,
23:45:00.000+02:00,00:00:00.000+02:00,,,,,,,51.049556732177734,3.732792615890503,51.049556732177734,3.732792615890503,,,,,,,,,900000,
